坐标,强度值
110.378,-226514000.0
110.387,-231422000.0
110.397,-79178800.0
110.406,-275915000.0
110.415,63807500.0
110.424,88987600.0
110.433,-37303300.0
110.443,-108604000.0
110.452,-147079000.0
110.461,184458000.0
110.47,252737000.0
110.479,281300000.0
110.489,-34156500.0
110.498,102578000.0
110.507,130521000.0
110.516,-211744000.0
110.525,-203742000.0
110.535,-113533000.0
110.544,-163215000.0
110.553,-119991000.0
110.562,12701700.0
110.571,-4264960.0
110.58,-71373800.0
110.59,-337322000.0
110.599,-400090000.0
110.608,-570880000.0
110.617,-69956600.0
110.626,-154129000.0
110.636,-229797000.0
110.645,-455258000.0
110.654,-169460000.0
110.663,-495396000.0
110.672,-52774900.0
110.682,95486000.0
110.691,72136700.0
110.7,83976200.0
110.709,-116500000.0
110.718,162403000.0
110.728,-249395000.0
110.737,-231004000.0
110.746,178020000.0
110.755,207864000.0
110.764,95729700.0
110.774,117025000.0
110.783,-222927000.0
110.792,-130171000.0
110.801,-50275300.0
110.81,35569700.0
110.819,-519911000.0
110.829,-133418000.0
110.838,-509518000.0
110.847,-123801000.0
110.856,111313000.0
110.865,51428400.0
110.875,-89602000.0
110.884,281655000.0
110.893,-136511000.0
110.902,-247339000.0
110.911,-43749400.0
110.921,-261143000.0
110.93,214556000.0
110.939,-100046000.0
110.948,-225446000.0
110.957,-167767000.0
110.967,-243452000.0
110.976,303603000.0
110.985,-143696000.0
110.994,62200800.0
111.003,-103072000.0
111.013,226711000.0
111.022,3436540.0
111.031,166885000.0
111.04,153295000.0
111.049,-143436000.0
111.058,-419983000.0
111.068,-475945000.0
111.077,-77069300.0
111.086,-159852000.0
111.095,-221981000.0
111.104,-147262000.0
111.114,88883200.0
111.123,-121654000.0
111.132,-128730000.0
111.141,85313500.0
111.15,121759000.0
111.16,-86565900.0
111.169,-299657000.0
111.178,-275232000.0
111.187,6885380.0
111.196,-105478000.0
111.206,80373800.0
111.215,167912000.0
111.224,-271449000.0
111.233,-280820000.0
111.242,225601000.0
111.252,554635000.0
111.261,59247600.0
111.27,163026000.0
111.279,51757100.0
111.288,30526500.0
111.297,33975300.0
111.307,80618500.0
111.316,53232600.0
111.325,150694000.0
111.334,3828740.0
111.343,-89284600.0
111.353,-271586000.0
111.362,121745000.0
111.371,5393410.0
111.38,-150679000.0
111.389,68955100.0
111.399,403367000.0
111.408,366832000.0
111.417,335791000.0
111.426,-273764000.0
111.435,-83816400.0
111.445,-92464100.0
111.454,44582900.0
111.463,118092000.0
111.472,211795000.0
111.481,-22131700.0
111.491,621908000.0
111.5,21789700.0
111.509,-58860500.0
111.518,84259800.0
111.527,57691100.0
111.536,-173930000.0
111.546,-134266000.0
111.555,183857000.0
111.564,10972200.0
111.573,373812000.0
111.582,127226000.0
111.592,204212000.0
111.601,133107000.0
111.61,-156350000.0
111.619,-151065000.0
111.628,-86093800.0
111.638,-56359900.0
111.647,-46699500.0
111.656,-291600000.0
111.665,-263646000.0
111.674,-14309400.0
111.684,273673000.0
111.693,224880000.0
111.702,154099000.0
111.711,153221000.0
111.72,256371000.0
111.73,305222000.0
111.739,117755000.0
111.748,254285000.0
111.757,261830000.0
111.766,-73844700.0
111.775,-131579000.0
111.785,-98866200.0
111.794,-594543000.0
111.803,-145593000.0
111.812,-246058000.0
111.821,-33004500.0
111.831,-333496000.0
111.84,-226315000.0
111.849,-186949000.0
111.858,79754200.0
111.867,287744.0
111.877,40466400.0
111.886,181020000.0
111.895,307291000.0
111.904,252510000.0
111.913,57523200.0
111.923,-139692000.0
111.932,-64557100.0
111.941,230250000.0
111.95,-255204000.0
111.959,-138628000.0
111.969,548630000.0
111.978,238343000.0
111.987,-188683000.0
111.996,84574200.0
112.005,-41015300.0
112.014,3580930.0
112.024,73812000.0
112.033,81678300.0
112.042,211804000.0
112.051,90138600.0
112.06,-274159000.0
112.07,-133601000.0
112.079,-665292000.0
112.088,-516374000.0
112.097,81941500.0
112.106,355281000.0
112.116,-17453100.0
112.125,77064200.0
112.134,138589000.0
112.143,78006300.0
112.152,-94571500.0
112.162,261960000.0
112.171,220765000.0
112.18,59658200.0
112.189,17475600.0
112.198,-211394000.0
112.208,190884000.0
112.217,126266000.0
112.226,-4144130.0
112.235,25083900.0
112.244,-276342000.0
112.254,-26256400.0
112.263,106180000.0
112.272,173168000.0
112.281,-78137300.0
112.29,-310466000.0
112.299,-84153300.0
112.309,114459000.0
112.318,221491000.0
112.327,605617000.0
112.336,224665000.0
112.345,274001000.0
112.355,91390000.0
112.364,66125800.0
112.373,-53004300.0
112.382,23583700.0
112.391,710942000.0
112.401,169657000.0
112.41,-126525000.0
112.419,-45945900.0
112.428,84253700.0
112.437,-20555800.0
112.447,527145000.0
112.456,584577000.0
112.465,-282491000.0
112.474,228788000.0
112.483,825986000.0
112.493,666931000.0
112.502,439699000.0
112.511,453278000.0
112.52,721975000.0
112.529,618042000.0
112.538,826718000.0
112.548,487196000.0
112.557,109142000.0
112.566,-64539600.0
112.575,28575700.0
112.584,6920190.0
112.594,662679000.0
112.603,313988000.0
112.612,399853000.0
112.621,376719000.0
112.63,346797000.0
112.64,472892000.0
112.649,360424000.0
112.658,448948000.0
112.667,599438000.0
112.676,275009000.0
112.686,425194000.0
112.695,430596000.0
112.704,368618000.0
112.713,-202093000.0
112.722,-88734700.0
112.732,-160821000.0
112.741,-301370000.0
112.75,-24735700.0
112.759,-37036000.0
112.768,37569500.0
112.777,265759000.0
112.787,131133000.0
112.796,-137273000.0
112.805,-49468400.0
112.814,103111000.0
112.823,70172700.0
112.833,-101984000.0
112.842,41592800.0
112.851,16248800.0
112.86,-7063550.0
112.869,-308297000.0
112.879,-109119000.0
112.888,-139269000.0
112.897,-220851000.0
112.906,-77939700.0
112.915,-235291000.0
112.925,-350006000.0
112.934,-291291000.0
112.943,248057000.0
112.952,542167000.0
112.961,506553000.0
112.971,-6598660.0
112.98,7249920.0
112.989,265235000.0
112.998,367693000.0
113.007,-318986000.0
113.016,-57021400.0
113.026,-38626300.0
113.035,-142564000.0
113.044,-403332000.0
113.053,126811000.0
113.062,301935000.0
113.072,2430980.0
113.081,-244596000.0
113.09,-32341000.0
113.099,-60112900.0
113.108,-107775000.0
113.118,-192727000.0
113.127,255054000.0
113.136,-333452000.0
113.145,-283240000.0
113.154,172031.0
113.164,-250033000.0
113.173,33718300.0
113.182,-82481200.0
113.191,407920000.0
113.2,10251300.0
113.21,-140087000.0
113.219,22143000.0
113.228,-318084000.0
113.237,151577000.0
113.246,36088800.0
113.255,140582000.0
113.265,207193000.0
113.274,83454000.0
113.283,182238000.0
113.292,-176140000.0
113.301,-25276400.0
113.311,7378940.0
113.32,-105461000.0
113.329,-19894300.0
113.338,45484000.0
113.347,-12777500.0
113.357,-305684000.0
113.366,197977000.0
113.375,-105907000.0
113.384,-17872900.0
113.393,-214952000.0
113.403,-324283000.0
113.412,65000400.0
113.421,-122375000.0
113.43,-168986000.0
113.439,171211000.0
113.449,-139398000.0
113.458,170134000.0
113.467,108666000.0
113.476,33937400.0
113.485,43179000.0
113.494,164508000.0
113.504,-237944000.0
113.513,-104731000.0
113.522,25273300.0
113.531,-7622660.0
113.54,-227583000.0
113.55,-118905000.0
113.559,110576000.0
113.568,232359000.0
113.577,9997310.0
113.586,84502500.0
113.596,157381000.0
113.605,-402612000.0
113.614,-359763000.0
113.623,11098100.0
113.632,419049000.0
113.642,296685000.0
113.651,15288300.0
113.66,-40254500.0
113.669,-191396000.0
113.678,239039000.0
113.688,19734500.0
113.697,-60140500.0
113.706,-287012000.0
113.715,-51256300.0
113.724,-81957900.0
113.733,106547000.0
113.743,-128268000.0
113.752,-411737000.0
113.761,-374375000.0
113.77,-231326000.0
113.779,-82204700.0
113.789,-186512000.0
113.798,-243855000.0
113.807,-83365900.0
113.816,143785000.0
113.825,21412900.0
113.835,-34363400.0
113.844,-224660000.0
113.853,-16677900.0
113.862,-26978300.0
113.871,-254737000.0
113.881,-5959680.0
113.89,-243775000.0
113.899,-193598000.0
113.908,23904300.0
113.917,-150890000.0
113.927,-226248000.0
113.936,-282106000.0
113.945,-151121000.0
113.954,-429626000.0
113.963,-472537000.0
113.972,-554374000.0
113.982,108960000.0
113.991,-10240000.0
114.0,56337400.0
114.009,43367400.0
114.018,-24769500.0
114.028,-141710000.0
114.037,-264046000.0
114.046,-235428000.0
114.055,-30999600.0
114.064,67817500.0
114.074,3660800.0
114.083,-416254000.0
114.092,92715000.0
114.101,148967000.0
114.11,64491500.0
114.12,68106200.0
114.129,-211070000.0
114.138,95211500.0
114.147,48791600.0
114.156,-195286000.0
114.166,-224196000.0
114.175,-247186000.0
114.184,-50009100.0
114.193,-395619000.0
114.202,-188989000.0
114.211,-35550200.0
114.221,37623800.0
114.23,87124000.0
114.239,-294582000.0
114.248,-223969000.0
114.257,-428006000.0
114.267,-324270000.0
114.276,-64029700.0
114.285,-371684000.0
114.294,-495697000.0
114.303,-94293000.0
114.313,-274972000.0
114.322,-420504000.0
114.331,-267732000.0
114.34,8467460.0
114.349,-172590000.0
114.359,215738000.0
114.368,-139163000.0
114.377,-33355800.0
114.386,362843000.0
114.395,-266232000.0
114.405,-239586000.0
114.414,130499000.0
114.423,158005000.0
114.432,121307000.0
114.441,-211298000.0
114.45,-120308000.0
114.46,-60787700.0
114.469,193044000.0
114.478,-93249500.0
114.487,-526190000.0
114.496,-416974000.0
114.506,222207.0
114.515,-220593000.0
114.524,-354427000.0
114.533,-44238800.0
114.542,-275517000.0
114.552,-34534400.0
114.561,64670700.0
114.57,-67486700.0
114.579,-170548000.0
114.588,148372000.0
114.598,64173100.0
114.607,151002000.0
114.616,229697000.0
114.625,147041000.0
114.634,330899000.0
114.644,38372400.0
114.653,55954400.0
114.662,141851000.0
114.671,95374300.0
114.68,323417000.0
114.689,-84603900.0
114.699,-3514370.0
114.708,232044000.0
114.717,70207500.0
114.726,-183567000.0
114.735,-336361000.0
114.745,73402400.0
114.754,-99756000.0
114.763,-305001000.0
114.772,-233755000.0
114.781,-108684000.0
114.791,20110300.0
114.8,408087000.0
114.809,441594000.0
114.818,355974000.0
114.827,368822000.0
114.837,527744000.0
114.846,300482000.0
114.855,282742000.0
114.864,203873000.0
114.873,175344000.0
114.883,362456000.0
114.892,345839000.0
114.901,14295000.0
114.91,164961000.0
114.919,-65888300.0
114.928,-172423000.0
114.938,75834400.0
114.947,203234000.0
114.956,-250624000.0
114.965,-342727000.0
114.974,-157137000.0
114.984,-233411000.0
114.993,-107697000.0
115.002,-19053600.0
115.011,-11484200.0
115.02,232553000.0
115.03,364328000.0
115.039,650094000.0
115.048,157523000.0
115.057,25696300.0
115.066,-50870300.0
115.076,220733000.0
115.085,174383000.0
115.094,332210000.0
115.103,56302600.0
115.112,393839000.0
115.122,341984000.0
115.131,213328000.0
115.14,-47197200.0
115.149,79510500.0
115.158,242146000.0
115.168,-357426000.0
115.177,-70558700.0
115.186,281076000.0
115.195,353715000.0
115.204,517933000.0
115.213,453069000.0
115.223,131173000.0
115.232,101522000.0
115.241,-106651000.0
115.25,-69144600.0
115.259,139873000.0
115.269,201396000.0
115.278,-38965200.0
115.287,207169000.0
115.296,341311000.0
115.305,359837000.0
115.315,-5534720.0
115.324,9481220.0
115.333,356677000.0
115.342,175972000.0
115.351,81587200.0
115.361,-391845000.0
115.37,-58076200.0
115.379,82921500.0
115.388,546684000.0
115.397,679682000.0
115.407,433753000.0
115.416,334794000.0
115.425,301639000.0
115.434,-48584700.0
115.443,-25550800.0
115.452,69512200.0
115.462,73539600.0
115.471,174688000.0
115.48,280487000.0
115.489,71452700.0
115.498,328899000.0
115.508,260608000.0
115.517,-21777400.0
115.526,-46788600.0
115.535,91049000.0
115.544,303775000.0
115.554,350183000.0
115.563,655657000.0
115.572,335347000.0
115.581,332973000.0
115.59,470611000.0
115.6,-83111900.0
115.609,51480600.0
115.618,348067000.0
115.627,163274000.0
115.636,122121000.0
115.646,460149000.0
115.655,582039000.0
115.664,341405000.0
115.673,18570200.0
115.682,72843300.0
115.691,188878000.0
115.701,99846100.0
115.71,-192040000.0
115.719,300984000.0
115.728,435390000.0
115.737,-35062800.0
115.747,224565000.0
115.756,308109000.0
115.765,256865000.0
115.774,333637000.0
115.783,269619000.0
115.793,576478000.0
115.802,505689000.0
115.811,417299000.0
115.82,233204000.0
115.829,272773000.0
115.839,180549000.0
115.848,-79310800.0
115.857,319243000.0
115.866,500444000.0
115.875,699859000.0
115.885,826664000.0
115.894,899271000.0
115.903,948754000.0
115.912,735188000.0
115.921,639063000.0
115.93,256806000.0
115.94,241879000.0
115.949,531148000.0
115.958,674836000.0
115.967,435840000.0
115.976,467236000.0
115.986,488450000.0
115.995,692538000.0
116.004,481192000.0
116.013,350644000.0
116.022,655361000.0
116.032,1003430000.0
116.041,937731000.0
116.05,768447000.0
116.059,537804000.0
116.068,783659000.0
116.078,1132790000.0
116.087,801411000.0
116.096,1124940000.0
116.105,968285000.0
116.114,795007000.0
116.124,459885000.0
116.133,-132953000.0
116.142,460121000.0
116.151,523393000.0
116.16,526551000.0
116.169,87808000.0
116.179,359017000.0
116.188,969293000.0
116.197,964070000.0
116.206,808618000.0
116.215,479699000.0
116.225,606636000.0
116.234,818421000.0
116.243,798282000.0
116.252,1098170000.0
116.261,1213830000.0
116.271,992983000.0
116.28,1605770000.0
116.289,1326150000.0
116.298,1178990000.0
116.307,1747310000.0
116.317,1892550000.0
116.326,2438990000.0
116.335,2882390000.0
116.344,3680220000.0
116.353,3893540000.0
116.363,4360830000.0
116.372,4848060000.0
116.381,4103670000.0
116.39,5214920000.0
116.399,4508450000.0
116.408,3222950000.0
116.418,3491950000.0
116.427,2203920000.0
116.436,1911950000.0
116.445,2236140000.0
116.454,2413650000.0
116.464,3172360000.0
116.473,3098010000.0
116.482,3863720000.0
116.491,4681780000.0
116.5,5329170000.0
116.51,6394470000.0
116.519,7473200000.0
116.528,9160400000.0
116.537,11756000000.0
116.546,14596400000.0
116.556,25190900000.0
116.565,63011900000.0
116.574,109650000000.0
116.583,132483000000.0
116.592,180597000000.0
116.602,227650000000.0
116.611,248220000000.0
116.62,301153000000.0
116.629,412626000000.0
116.638,267134000000.0
116.647,223052000000.0
116.657,265998000000.0
116.666,134011000000.0
116.675,37942600000.0
116.684,20127300000.0
116.693,14535100000.0
116.703,13200200000.0
116.712,14552300000.0
116.721,21962500000.0
116.73,52238400000.0
116.739,100561000000.0
116.749,123661000000.0
116.758,167258000000.0
116.767,226291000000.0
116.776,244931000000.0
116.785,292683000000.0
116.795,391139000000.0
116.804,290357000000.0
116.813,227369000000.0
116.822,281964000000.0
116.831,168943000000.0
116.841,42734000000.0
116.85,20973700000.0
116.859,14378900000.0
116.868,8958730000.0
116.877,6928360000.0
116.886,5886420000.0
116.896,4122480000.0
116.905,2890330000.0
116.914,2390890000.0
116.923,2572670000.0
116.932,2511620000.0
116.942,2526330000.0
116.951,2354350000.0
116.96,2785320000.0
116.969,3294690000.0
116.978,3572020000.0
116.988,4235720000.0
116.997,4722240000.0
117.006,4032000000.0
117.015,3839660000.0
117.024,4647850000.0
117.034,2175720000.0
117.043,2111790000.0
117.052,2431410000.0
117.061,1007660000.0
117.07,1193260000.0
117.08,561989000.0
117.089,471719000.0
117.098,450294000.0
117.107,697944000.0
117.116,485744000.0
117.125,131090000.0
117.135,648841000.0
117.144,493155000.0
117.153,413874000.0
117.162,298593000.0
117.171,424287000.0
117.181,498141000.0
117.19,98748400.0
117.199,274833000.0
117.208,505751000.0
117.217,733312000.0
117.227,506537000.0
117.236,321496000.0
117.245,492180000.0
117.254,569413000.0
117.263,462898000.0
117.273,569632000.0
117.282,373996000.0
117.291,312679000.0
117.3,142480000.0
117.309,369624000.0
117.319,-209151000.0
117.328,319320000.0
117.337,286385000.0
117.346,48282600.0
117.355,400451000.0
117.364,358289000.0
117.374,140473000.0
117.383,170923000.0
117.392,202445000.0
117.401,5604350.0
117.41,-121896000.0
117.42,387825000.0
117.429,411616000.0
117.438,529890000.0
117.447,331361000.0
117.456,831539000.0
117.466,508987000.0
117.475,357420000.0
117.484,320300000.0
117.493,229117000.0
117.502,-7198720.0
117.512,-226611000.0
117.521,-429731000.0
117.53,245682000.0
117.539,351315000.0
117.548,526728000.0
117.558,374451000.0
117.567,-76902400.0
117.576,-149491000.0
117.585,492109000.0
117.594,164565000.0
117.603,176571000.0
117.613,103330000.0
117.622,192185000.0
117.631,307291000.0
117.64,-55030800.0
117.649,-238007000.0
117.659,-75752400.0
117.668,382301000.0
117.677,481861000.0
117.686,165850000.0
117.695,101717000.0
117.705,489062000.0
117.714,193060000.0
117.723,409501000.0
117.732,348941000.0
117.741,647934000.0
117.751,400605000.0
117.76,10584100.0
117.769,453220000.0
117.778,45125600.0
117.787,298969000.0
117.797,489138000.0
117.806,161137000.0
117.815,62708700.0
117.824,3060740.0
117.833,90204200.0
117.842,251079000.0
117.852,2415620.0
117.861,88627200.0
117.87,20917200.0
117.879,-46188500.0
117.888,216387000.0
117.898,-123580000.0
117.907,429309000.0
117.916,219212000.0
117.925,-51227600.0
117.934,-268602000.0
117.944,149672000.0
117.953,420426000.0
117.962,336139000.0
117.971,-29453300.0
117.98,96423900.0
117.99,-92142600.0
117.999,-11798500.0
118.008,13596700.0
118.017,-323476000.0
118.026,238578000.0
118.036,56663000.0
118.045,164461000.0
118.054,146492000.0
118.063,69682200.0
118.072,460100000.0
118.081,238494000.0
118.091,-82997200.0
118.1,224504000.0
118.109,308716000.0
118.118,28915700.0
118.127,-90270700.0
118.137,240447000.0
118.146,698441000.0
118.155,405436000.0
118.164,443148000.0
118.173,455827000.0
118.183,71956500.0
118.192,268790000.0
118.201,339248000.0
118.21,328567000.0
118.219,-154829000.0
118.229,71856100.0
118.238,-173867000.0
118.247,156784000.0
118.256,262770000.0
118.265,71240700.0
118.275,431140000.0
118.284,-46067700.0
118.293,-28681200.0
118.302,41014300.0
118.311,-343086000.0
118.321,33852400.0
118.33,45645800.0
118.339,15916000.0
118.348,246860000.0
118.357,36278300.0
118.366,373914000.0
118.376,-140342000.0
118.385,253389000.0
118.394,7249920.0
118.403,-286879000.0
118.412,80203800.0
118.422,239086000.0
118.431,122300000.0
118.44,281818000.0
118.449,554229000.0
118.458,356209000.0
118.468,453111000.0
118.477,519125000.0
118.486,-145207000.0
118.495,-84970500.0
118.504,16539600.0
118.514,429173000.0
118.523,57221100.0
118.532,44472300.0
118.541,343570000.0
118.55,370199000.0
118.56,282268000.0
118.569,475367000.0
118.578,246101000.0
118.587,364860000.0
118.596,384488000.0
118.605,433994000.0
118.615,620551000.0
118.624,1435910000.0
118.633,3434770000.0
118.642,12022000000.0
118.651,19942000000.0
118.661,26962000000.0
118.67,17923900000.0
118.679,4509230000.0
118.688,1783920000.0
118.697,1049420000.0
118.707,684493000.0
118.716,639050000.0
118.725,478665000.0
118.734,521932000.0
118.743,768499000.0
118.753,717278000.0
118.762,623206000.0
118.771,461914000.0
118.78,432537000.0
118.789,215234000.0
118.799,193053000.0
118.808,209829000.0
118.817,122748000.0
118.826,-1762300.0
118.835,220132000.0
118.844,444479000.0
118.854,43539500.0
118.863,363960000.0
118.872,300546000.0
118.881,-15279100.0
118.89,-54375400.0
118.9,-117121000.0
